,source,author,title,description,url,urlToImage,publishedAt,content,category
name,The Hindu,Nidhi Adlakha,An app for Chennaiites to track everything Covid-related,"From helpline numbers to grocery deliveries, Chennai-based Shyam Sundar’s COVID19 Help – Chennai app is the ideal go-to information platform",https://www.thehindu.com/sci-tech/technology/shyam-sundars-covid-specific-app-for-chennai/article31337990.ece,https://www.thehindu.com/sci-tech/technology/2lxckd/article31337989.ece/ALTERNATES/LANDSCAPE_615/Shyam-Sundar,2020-04-14T09:32:08Z,"Like most of us, Chennai-based Shyam Sundar was also tracking the Covid-19 crisis over the last couple of months. An active Twitter user, the curator and licensee of TEDx NapierBridge was regularly sharing government and media updates on his feed. But when ca… [+2713 chars]",TECH
name,The Hindu,Special Correspondent,Special Officer takes stock of food supply,Special Officer for anti-COVID19 operations in the district M. Karunakaran on Wednesday directed officials to ensure sufficient stock of essential commodities and meticulous and speedy distribution to,https://www.thehindu.com/news/cities/Madurai/special-officer-takes-stock-of-food-supply/article31348300.ece,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,2020-04-15T13:38:31Z,"Special Officer for anti-COVID19 operations in the district M. Karunakaran on Wednesday directed officials to ensure sufficient stock of essential commodities and meticulous and speedy distribution to beneficiaries.
Dr. Karunakaran inspected ration shops, Am… [+2177 chars]",GENERAL
name,The Hindu,Special Correspondent,Dashboard launched to share COVID-19 details,The Department of Revenue and Disaster Management has opened a dashboard to share official data regarding COVID-19 in the Union Territory.Public can access the dashboard on the website https://covid19,https://www.thehindu.com/news/cities/puducherry/dashboard-launched-to-share-covid-19-details/article31369783.ece,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,2020-04-17T15:58:01Z,"The Department of Revenue and Disaster Management has opened a dashboard to share official data regarding COVID-19 in the Union Territory.
Public can access the dashboard on the website https://covid19dashboard.py.gov.in to get information related to COVID-1… [+353 chars]",TECH
name,The Hindu,Special Correspondent,Employers federation seeks measures to tide over crisis,The Employers Federation of Southern India (EFSI) has made a representation to the Tamil Nadu government seeking measures for industries to tide over the crisis on account of lockdown due to COVID19.T,https://www.thehindu.com/news/national/tamil-nadu/employers-federation-seeks-measures-to-tide-over-crisis/article31325880.ece,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,2020-04-12T19:01:26Z,"The Employers Federation of Southern India (EFSI) has made a representation to the Tamil Nadu government seeking measures for industries to tide over the crisis on account of lockdown due to COVID19.
The federation has requested the State government to exten… [+1973 chars]",POLITICS
name,The Hindu,Omar Rashid,U.P. lockdown may be extended,"‘Rising number of COVID-19 cases in the State, including those linked to Tabligh’",https://www.thehindu.com/news/national/other-states/up-lockdown-may-be-extended/article31274438.ece,https://www.thehindu.com/news/national/other-states/8xr1zb/article31274437.ece/ALTERNATES/LANDSCAPE_615/DE07PG42-COLPTI06-04-2020000138B,2020-04-06T17:43:39Z,"The lockdown in Uttar Pradesh may be extended beyond April 14, a senior government official said on Monday, citing the rising number of COVID-19 positive cases in the State including those linked to the Tablighi Jamaat.
The number of cases in U.P. touched 30… [+1727 chars]",GENERAL
name,The Hindu,V. Geetanath,University of Hyderabad chosen as Covid-19 testing centre,University of Hyderabad (UoH) has been identified as COVID 19 testing centre under the city clusters identified by Department of Biotechnology (DBT) to scale up the testing capacity for COVID-19.The H,https://www.thehindu.com/news/national/telangana/university-of-hyderabad-chosen-as-covid-19-testing-centre/article31366329.ece,https://www.thehindu.com/news/cities/Hyderabad/mbcrnv/article30881854.ece/ALTERNATES/LANDSCAPE_615/UNIVERSITYOFHYDERABAD,2020-04-17T11:07:34Z,"University of Hyderabad (UoH) has been identified as COVID 19 testing centre under the city clusters identified by Department of Biotechnology (DBT) to scale up the testing capacity for COVID-19.
The Hyderabad cluster has Centre for DNA Fingerprinting and Di… [+1972 chars]",GENERAL
name,The Hindu,PTI,India has tremendous capacity in eradicating coronavirus pandemic: WHO,India ended smallpox and eradicated polio.,https://www.thehindu.com/news/national/india-has-tremendous-capacity-in-eradicating-coronavirus-pandemic-who/article31149725.ece,https://www.thehindu.com/news/national/kl0df/article31149724.ece/ALTERNATES/LANDSCAPE_615/CORONAVIRUSESCOVID-19,2020-03-24T06:25:33Z,"India, which led the world in eradicating two silent killers smallpox and polio in the past, has a tremendous capacity in eradicating the deadly coronoavirus pandemic that has now claimed nearly 15,000 lives globally, according to a top WHO official.
The exe… [+2368 chars]",SCIENCE
name,The Hindu,Meera Srinivasan,Mahinda convenes all-party meet on COVID-19 preparedness,MPs suggest reconvening of House for better coordination,https://www.thehindu.com/news/international/mahinda-convenes-all-party-meet-on-covid-19-preparedness/article31156817.ece,https://www.thehindu.com/news/international/uvt7y5/article31156816.ece/ALTERNATES/LANDSCAPE_615/MAHINDARAJAPAKSHA,2020-03-24T18:06:32Z,"As Sri Lankas Parliament stands dissolved since early March, Prime Minister Mahinda Rajapaksa convened an all-party leaders meeting on Tuesday to discuss the governments ongoing strategies in combating COVID-19 that has affected over 100 persons so far. 
I e… [+1722 chars]",GENERAL
name,The Hindu,PTI,ECI takes note of how South Korea held polls amid coronavirus outbreak,"“If the pandemic persists, some modifications of the existing procedures might be required,” Ashok Lavasa said.",https://www.thehindu.com/news/national/eci-takes-note-of-how-south-korea-held-polls-amid-coronavirus-outbreak/article31414264.ece,https://www.thehindu.com/news/national/iutgsg/article31414263.ece/ALTERNATES/LANDSCAPE_615/ECI,2020-04-23T10:08:57Z,The Election Commission of India (ECI) has taken note of changes made by South Korea in procedures while holding its parliamentary polls amid the coronavirus outbreak and said it will consider modifications as required and suited to the Indian context whereve… [+2764 chars],GENERAL
name,The Hindu,Raghava M.,DK district administration faces hard time in conducting last rites of COVID-19 deceased woman,Large number of people oppose cremation in Mangaluru; police shift body to Bantwal,https://www.thehindu.com/news/national/karnataka/dk-district-administration-faces-hard-time-in-conducting-last-rites-of-covid-19-deceased-woman/article31421447.ece,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,2020-04-24T06:44:37Z,The Dakshina Kannada district administration had to face a hard time in conducting the last rites of the woman who died of COVID-19 in Mangaluru on Thursday as some people opposed the cremation planned at a crematorium in the city. Finally she was cremated in… [+2824 chars],POLITICS
name,The Hindu,Bindu Shajan Perappadan,Health Ministry allows Hydroxychloroquine with Azithromycin for COVID-19,The Health Ministry has noted that no specific antiviral have been proven to be effective as per currently available data.,https://www.thehindu.com/news/national/health-ministry-allows-hydroxychloroquine-with-azithromycin-for-covid-19/article31221659.ece,https://www.thehindu.com/news/national/2jx4fp/article31221631.ece/ALTERNATES/LANDSCAPE_615/NKV-MalariaDrug,2020-03-31T17:14:55Z,"The Union Health Ministry has allowed the use of Hydroxychloroquine in combination with Azithromycin under close monitoring for patients with severe disease and requiring ICU management as per the revised Guidelines on Clinical Management of COVID19.
Hydroxy… [+1771 chars]",SCIENCE
name,The Hindu,Nistula Hebbar,"‘Testing, tracing, isolating and quarantine should be our first priority,’ PM Modi tells CMs via video conference",Prime Minister Narendra Modi wanted States to appoint district-level disease surveillance officers.,https://www.thehindu.com/news/national/testing-tracing-isolating-and-quarantine-should-be-our-first-priority-pm-modi-tells-cms-via-video-conference/article31234688.ece,https://www.thehindu.com/news/national/88cdi5/article31231449.ece/ALTERNATES/LANDSCAPE_615/01THRDMODI1,2020-04-02T08:40:54Z,"Prime Minister Narendra Modi on Thursday held his second video conference with chief ministers of all the States and Union Territories, and urged that the collective goal of the country should be that every Indian must be saved from the COVID-19 pandemic. 
M… [+3155 chars]",GENERAL
name,The Hindu,Special Correspondent,Disinfection on at two hospitals,"TENKASIAs the father of a woman court employee from Puliyangudi, who tested positive for COVID–19, visited a private hospital in Sankarankovil and Puliyangudi Government Hospital for treatment, disinf",https://www.thehindu.com/news/cities/Madurai/disinfection-on-at-two-hospitals-tenkasi/article31348599.ece,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,2020-04-15T14:18:46Z,"TENKASI
As the father of a woman court employee from Puliyangudi, who tested positive for COVID19, visited a private hospital in Sankarankovil and Puliyangudi Government Hospital for treatment, disinfection of these places commenced on Wednesday.
Even as tw… [+1005 chars]",GENERAL
name,The Hindu,Special Correspondent,Rahul Gandhi calls for ideas on possible MSME stimulus package,"COVID-19 has devastated the sector, he says on social media",https://www.thehindu.com/news/national/rahul-gandhi-calls-for-ideas-on-possible-msme-stimulus-package/article31403036.ece,https://www.thehindu.com/news/national/cehzm9/article31403055.ece/ALTERNATES/LANDSCAPE_615/RAHULGANDHI,2020-04-22T06:32:42Z,"Former Congress president Rahul Gandhi has called for ideas on a possible stimulus package for the medium, small and micro enterprises (MSME) sector on social media. 
#COVID19 has devastated our micro, small &amp; medium businesses (MSME). The Congress party… [+452 chars]",BUSINESS
name,The Hindu,Special Correspondent,Opposition welcomes Omar’s release,"Free Mehbooba Mufti and others, says Tharoor; Yechury calls for full access to Internet in J&K",https://www.thehindu.com/news/national/opposition-welcomes-omars-release/article31156046.ece,https://www.thehindu.com/news/national/85k6h0/article31156045.ece/ALTERNATES/LANDSCAPE_615/24THOMARABDULLAH,2020-03-24T16:17:18Z,"The Opposition parties have welcomed the release of National Conference leader Omar Abdullah from eight months of detention. They have also called for the release of other political leaders, including Mehbooba Mufti of the Peoples Democratic Party. 
Though t… [+1521 chars]",POLITICS
